symbol,date,expiry,strike price,underlying value,call price,put price
CIPLA,30-Dec-22,23-Feb-23,1210,1075.95,29.4,124.25
CIPLA,30-Dec-22,23-Feb-23,1220,1075.95,27.0,131.7
CIPLA,30-Dec-22,23-Feb-23,1280,1075.95,15.5,179.2
CIPLA,30-Dec-22,23-Feb-23,1130,1075.95,56.3,72.45
CIPLA,30-Dec-22,23-Feb-23,1110,1075.95,65.25,61.75
CIPLA,30-Dec-22,23-Feb-23,1010,1075.95,124.7,22.85
CIPLA,30-Dec-22,29-Mar-23,1250,1075.95,17.45,158.75
CIPLA,30-Dec-22,29-Mar-23,1240,1075.95,19.25,150.7
CIPLA,30-Dec-22,29-Mar-23,1150,1075.95,43.2,86.2
CIPLA,30-Dec-22,29-Mar-23,1010,1075.95,117.65,23.0
CIPLA,30-Dec-22,29-Mar-23,1130,1075.95,50.85,74.2
CIPLA,30-Dec-22,29-Mar-23,920,1075.95,189.45,6.3
CIPLA,30-Dec-22,29-Mar-23,1000,1075.95,124.8,20.35
CIPLA,30-Dec-22,29-Mar-23,1030,1075.95,103.95,29.0
CIPLA,30-Dec-22,29-Mar-23,1170,1075.95,36.5,99.15
CIPLA,30-Dec-22,29-Mar-23,1070,1075.95,79.65,44.0
CIPLA,30-Dec-22,29-Mar-23,1190,1075.95,30.6,112.95
CIPLA,30-Dec-22,29-Mar-23,1100,1075.95,64.15,57.95
CIPLA,30-Dec-22,29-Mar-23,930,1075.95,180.75,7.45
CIPLA,30-Dec-22,29-Mar-23,960,1075.95,155.6,11.8
CIPLA,30-Dec-22,29-Mar-23,990,1075.95,132.15,17.85
CIPLA,30-Dec-22,29-Mar-23,1040,1075.95,97.5,32.35
CIPLA,30-Dec-22,29-Mar-23,1200,1075.95,28.0,120.15
CIPLA,30-Dec-22,29-Mar-23,1020,1075.95,110.65,25.85
CIPLA,30-Dec-22,29-Mar-23,980,1075.95,139.8,15.65
CIPLA,30-Dec-22,29-Mar-23,970,1075.95,147.6,13.65
CIPLA,30-Dec-22,29-Mar-23,1090,1075.95,69.05,53.05
CIPLA,30-Dec-22,29-Mar-23,1110,1075.95,59.45,63.15
CIPLA,30-Dec-22,29-Mar-23,1220,1075.95,23.3,135.15
CIPLA,30-Dec-22,29-Mar-23,1230,1075.95,21.2,142.8
CIPLA,30-Dec-22,29-Mar-23,1120,1075.95,55.05,68.55
CIPLA,30-Dec-22,29-Mar-23,1180,1075.95,33.45,105.95
CIPLA,30-Dec-22,29-Mar-23,1260,1075.95,15.8,166.95
CIPLA,30-Dec-22,29-Mar-23,1060,1075.95,85.35,39.9
CIPLA,30-Dec-22,29-Mar-23,950,1075.95,163.8,10.2
CIPLA,30-Dec-22,29-Mar-23,1080,1075.95,74.25,48.4
CIPLA,30-Dec-22,29-Mar-23,1050,1075.95,91.3,36.0
CIPLA,30-Dec-22,29-Mar-23,1160,1075.95,39.75,92.55
CIPLA,30-Dec-22,29-Mar-23,1140,1075.95,46.95,80.1
CIPLA,30-Dec-22,29-Mar-23,1210,1075.95,25.6,127.55
CIPLA,30-Dec-22,29-Mar-23,940,1075.95,172.2,8.75
CIPLA,02-Jan-23,25-Jan-23,940,1070.95,245.0,4.15
CIPLA,02-Jan-23,25-Jan-23,940,1070.95,245.0,4.15
CIPLA,02-Jan-23,25-Jan-23,940,1070.95,245.0,4.15
CIPLA,02-Jan-23,25-Jan-23,940,1070.95,245.0,4.15
CIPLA,02-Jan-23,25-Jan-23,1070,1070.95,30.75,22.5
CIPLA,02-Jan-23,25-Jan-23,1070,1070.95,30.75,22.5
CIPLA,02-Jan-23,25-Jan-23,1070,1070.95,30.75,22.5
CIPLA,02-Jan-23,25-Jan-23,1070,1070.95,30.75,22.5
CIPLA,02-Jan-23,25-Jan-23,1140,1070.95,7.75,71.95
CIPLA,02-Jan-23,25-Jan-23,1140,1070.95,7.75,71.95
