Date,ADANIENT.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BERGEPAINT.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,DABUR.NS,HAVELLS.NS,HCLTECH.NS,HINDPETRO.NS,INDIGO.NS,JUBLFOOD.NS,MRF.NS,PEL.NS,SIEMENS.NS,TATASTEEL.NS,UBL.NS,^NSEI
2023-07-06,2401.699951171875,3393.47607421875,979.9500122070312,4917.7001953125,564.568359375,865.673583984375,371.4147644042969,5173.5498046875,1013.033935546875,586.1578979492188,1305.716796875,1150.59130859375,293.49676513671875,2698.550048828125,491.2192687988281,101135.03125,940.6500244140625,3722.085205078125,112.6500015258789,1536.2276611328125,19497.30078125
2023-07-07,2379.60009765625,3337.873291015625,976.7000122070312,4834.0,558.1395263671875,866.4699096679688,369.8565979003906,5054.5,1012.4388427734375,566.6011352539062,1281.4232177734375,1128.1280517578125,297.384765625,2631.050048828125,492.01727294921875,101056.3125,926.7000122070312,3681.878662109375,111.5999984741211,1497.1663818359375,19331.80078125
2023-07-10,2410.25,3337.32421875,964.0499877929688,4897.9501953125,552.99658203125,881.3515625,364.70989990234375,5031.85009765625,1008.5205688476562,567.0962524414062,1288.1575927734375,1095.8707275390625,289.6573181152344,2671.60009765625,480.296630859375,100432.578125,940.3499755859375,3638.978515625,115.30000305175781,1476.1180419921875,19355.900390625
2023-07-11,2422.89990234375,3386.63818359375,953.2000122070312,4917.64990234375,555.8998413085938,887.8218383789062,369.1483459472656,5083.89990234375,1019.5313110351562,575.9586791992188,1304.619384765625,1086.51513671875,286.8871154785156,2703.75,478.9499816894531,101757.671875,937.9500122070312,3757.85205078125,115.1500015258789,1477.312255859375,19439.400390625
2023-07-12,2387.89990234375,3400.8134765625,950.0,4878.4501953125,555.1118774414062,885.8807373046875,364.70989990234375,5073.89990234375,1013.976318359375,577.6915893554688,1287.70849609375,1082.2760009765625,283.2420959472656,2725.550048828125,479.79998779296875,102058.3671875,969.1500244140625,3819.957275390625,114.69999694824219,1478.5562744140625,19384.30078125
2023-07-13,2362.050048828125,3392.627685546875,960.1500244140625,4866.4501953125,548.7245483398438,881.0031127929688,358.4299011230469,5090.35009765625,1012.4884033203125,572.04736328125,1269.351318359375,1080.5706787109375,278.7708740234375,2686.39990234375,471.1499938964844,101092.5546875,973.7999877929688,3719.69091796875,114.8499984741211,1494.031494140625,19413.75
2023-07-14,2376.10009765625,3423.773193359375,957.0499877929688,4859.60009765625,554.1994018554688,882.446533203125,358.4299011230469,5133.2001953125,1022.6063842773438,580.76123046875,1277.7816162109375,1121.6473388671875,279.35406494140625,2657.949951171875,470.70001220703125,101968.328125,995.2999877929688,3681.230224609375,117.1500015258789,1503.0877685546875,19564.5
2023-07-17,2408.550048828125,3454.369873046875,964.8499755859375,4833.14990234375,558.3054809570312,874.0848999023438,360.5074768066406,5143.4501953125,1024.34228515625,576.5527954101562,1295.490478515625,1124.3760986328125,286.1095275878906,2677.449951171875,474.8500061035156,101815.5234375,986.5999755859375,3693.501708984375,117.75,1508.3623046875,19711.44921875
2023-07-18,2416.89990234375,3507.327392578125,963.6500244140625,4860.60009765625,563.2825927734375,871.4470825195312,357.8633117675781,5064.14990234375,1022.5072021484375,571.3541259765625,1331.307373046875,1137.4837646484375,282.27008056640625,2653.050048828125,470.79998779296875,102072.3984375,967.8499755859375,3693.052734375,116.5999984741211,1495.5740966796875,19749.25
2023-07-19,2423.75,3508.525146484375,964.2999877929688,4823.64990234375,567.015380859375,866.7685546875,363.15167236328125,5065.89990234375,1027.4669189453125,568.9281005859375,1360.8387451171875,1139.2867431640625,289.56011962890625,2700.5,476.0,102544.2890625,975.5999755859375,3701.732666015625,116.69999694824219,1496.8677978515625,19833.150390625
2023-07-20,2419.75,3519.85546875,977.9000244140625,4868.7001953125,567.803466796875,880.8040161132812,366.3625183105469,5052.5498046875,1048.050048828125,572.8394165039062,1344.9256591796875,1136.0921630859375,291.9901428222656,2730.64990234375,473.04998779296875,101891.375,976.0499877929688,3626.95654296875,116.94999694824219,1496.6190185546875,19979.150390625
2023-07-21,2416.300048828125,3511.570068359375,971.2999877929688,4862.7001953125,573.3197021484375,881.9487915039062,368.9122314453125,5047.0,1048.949951171875,562.2939453125,1300.2294921875,1096.4300537109375,293.1079406738281,2678.64990234375,466.95001220703125,102084.4140625,995.0499877929688,3605.556396484375,116.5999984741211,1514.3831787109375,19745.0
2023-07-24,2418.199951171875,3537.524658203125,971.5,4882.75,568.9232788085938,884.0889892578125,367.8734130859375,4968.89990234375,1048.949951171875,562.3934326171875,1293.694580078125,1093.923583984375,292.5247497558594,2670.64990234375,467.0,102718.6328125,991.7999877929688,3686.318359375,115.5,1489.40380859375,19672.349609375
