Date,ADANIENT.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BERGEPAINT.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,DABUR.NS,HAVELLS.NS,HCLTECH.NS,HINDPETRO.NS,INDIGO.NS,JUBLFOOD.NS,MRF.NS,PEL.NS,SIEMENS.NS,TATASTEEL.NS,UBL.NS
2020-08-25,307.06195068359375,1954.694091796875,450.6534423828125,2639.540283203125,465.45526123046875,523.9041748046875,329.8380126953125,3612.564697265625,734.0982666015625,476.5628662109375,649.3626708984375,608.7918701171875,165.56924438476562,1166.199951171875,418.7516174316406,58937.45703125,1316.9752197265625,1213.919189453125,38.105003356933594,1040.752685546875
2020-08-26,285.09686279296875,1926.1639404296875,462.17413330078125,2703.39306640625,461.6400146484375,509.88116455078125,327.6012878417969,3627.152099609375,734.34375,480.437744140625,636.1902465820312,618.5103149414062,164.1584930419922,1175.4000244140625,412.8286437988281,58987.51171875,1332.221923828125,1216.139404296875,38.19486999511719,1036.333984375
2020-08-27,286.2450866699219,1937.009521484375,471.8495178222656,2669.0107421875,461.6400146484375,506.56121826171875,329.87799072265625,3615.169677734375,742.39404296875,477.7253112792969,639.6180419921875,616.2108764648438,163.33554077148438,1185.699951171875,430.89569091796875,58967.42578125,1414.591064453125,1198.9205322265625,38.36113357543945,1026.269287109375
2020-08-28,287.7925720214844,1913.169189453125,507.9078063964844,2643.706787109375,462.9938049316406,518.7508544921875,331.55548095703125,3593.620361328125,734.9327392578125,473.8020324707031,626.0540161132812,613.0003051757812,164.27606201171875,1183.800048828125,430.9255065917969,59229.17578125,1404.92236328125,1204.989013671875,38.12297439575195,1022.2433471679688
2020-08-31,279.1064147949219,1855.5230712890625,495.4893798828125,2602.3515625,441.169189453125,508.49371337890625,325.76397705078125,3529.398681640625,700.5226440429688,459.75555419921875,602.84326171875,602.5442504882812,157.966796875,1199.1500244140625,416.7938537597656,57646.14453125,1271.1424560546875,1144.5003662109375,37.11642837524414,992.3924560546875
2020-09-01,280.6539611816406,1933.8829345703125,484.4674377441406,2594.80810546875,453.9686279296875,541.3461303710938,325.32464599609375,3571.976318359375,723.102783203125,472.3489074707031,607.8380126953125,598.379150390625,156.47764587402344,1202.449951171875,427.109375,58001.89453125,1260.544189453125,1162.1634521484375,38.52289962768555,984.83154296875
2020-09-02,292.5849914550781,1899.3438720703125,483.17071533203125,2526.5263671875,455.0351867675781,545.6075439453125,330.6767883300781,3598.68798828125,724.771728515625,474.1894836425781,616.6522216796875,609.0955810546875,157.3397674560547,1247.300048828125,447.352783203125,58241.92578125,1259.33544921875,1180.1224365234375,39.42160415649414,1064.908203125
2020-09-03,290.787841796875,1932.6126708984375,473.7447204589844,2540.42822265625,456.4300231933594,533.1702270507812,330.2374267578125,3549.100830078125,725.1153564453125,479.22686767578125,632.0770263671875,613.2606201171875,156.59519958496094,1282.300048828125,455.2633056640625,58147.8359375,1254.7801513671875,1201.634033203125,39.37217330932617,1134.3802490234375
2020-09-04,284.6975402832031,1911.4595947265625,454.0448303222656,2528.8505859375,452.69683837890625,518.4535522460938,322.20916748046875,3510.264892578125,711.3709106445312,468.6678161621094,620.8143920898438,608.09765625,154.47906494140625,1257.1500244140625,446.4881896972656,58081.51953125,1201.5098876953125,1202.867431640625,37.86235427856445,1099.816162109375
2020-09-07,284.7973327636719,1936.6185302734375,457.53594970703125,2542.007080078125,455.3634033203125,510.8226318359375,319.69287109375,3527.504150390625,703.6642456054688,472.6394958496094,634.623291015625,615.0394287109375,154.75335693359375,1229.3499755859375,443.98388671875,58030.6328125,1179.244140625,1208.491943359375,37.97019577026367,1091.56787109375
