Date,Adj Close
2023-02-21,60672.71875
2023-02-22,59744.98046875
2023-02-23,59605.80078125
2023-02-24,59463.9296875
2023-02-27,59288.3515625
2023-02-28,58962.12109375
2023-03-01,59411.078125
2023-03-02,58909.3515625
2023-03-03,59808.96875
2023-03-06,60224.4609375
2023-03-08,60348.08984375
2023-03-09,59806.28125
2023-03-10,59135.12890625
2023-03-13,58237.8515625
2023-03-14,57900.19140625
2023-03-15,57555.8984375
2023-03-16,57634.83984375
2023-03-17,57989.8984375
2023-03-20,57628.94921875
2023-03-21,58074.6796875
2023-03-22,58214.58984375
2023-03-23,57925.28125
2023-03-24,57527.1015625
2023-03-27,57653.859375
2023-03-28,57613.71875
2023-03-29,57960.08984375
2023-03-31,58991.51953125
2023-04-03,59106.44140625
2023-04-05,59689.30859375
2023-04-06,59832.96875
2023-04-10,59846.51171875
2023-04-11,60157.71875
2023-04-12,60392.76953125
2023-04-13,60431.0
2023-04-17,59910.75
2023-04-18,59727.01171875
2023-04-19,59567.80078125
2023-04-20,59632.3515625
2023-04-21,59655.05859375
2023-04-24,60056.1015625
2023-04-25,60130.7109375
2023-04-26,60300.578125
2023-04-27,60649.37890625
2023-04-28,61112.44140625
2023-05-02,61354.7109375
2023-05-03,61193.30078125
2023-05-04,61749.25
2023-05-05,61054.2890625
2023-05-08,61764.25
2023-05-09,61761.328125
2023-05-10,61940.19921875
2023-05-11,61904.51953125
2023-05-12,62027.8984375
2023-05-15,62345.7109375
2023-05-16,61932.46875
2023-05-17,61560.640625
2023-05-18,61431.73828125
2023-05-19,61729.6796875
2023-05-22,61963.6796875
2023-05-23,61981.7890625
2023-05-24,61773.78125
2023-05-25,61872.62109375
2023-05-26,62501.69140625
2023-05-29,62846.37890625
2023-05-30,62969.12890625
2023-05-31,62622.23828125
2023-06-01,62428.5390625
2023-06-02,62547.109375
2023-06-05,62787.46875
2023-06-06,62792.87890625
2023-06-07,63142.9609375
2023-06-08,62848.640625
2023-06-09,62625.62890625
2023-06-12,62724.7109375
2023-06-13,63143.16015625
2023-06-14,63228.51171875
2023-06-15,62917.62890625
2023-06-16,63384.578125
2023-06-19,63168.30078125
2023-06-20,63327.69921875
2023-06-21,63523.1484375
2023-06-22,63238.890625
2023-06-23,62979.37109375
2023-06-26,62970.0
2023-06-27,63416.03125
2023-06-28,63915.421875
2023-06-30,64718.55859375
2023-07-03,65205.05078125
2023-07-04,65479.05078125
2023-07-05,65446.0390625
2023-07-06,65785.640625
2023-07-07,65280.44921875
2023-07-10,65344.171875
2023-07-11,65617.84375
2023-07-12,65393.8984375
2023-07-13,65558.890625
2023-07-14,66060.8984375
2023-07-17,66589.9296875
2023-07-18,66795.140625
2023-07-19,67097.4375
2023-07-20,67571.8984375
2023-07-21,66684.2578125
2023-07-24,66384.78125
2023-07-25,66355.7109375
2023-07-26,66707.203125
2023-07-27,66266.8203125
2023-07-28,66160.203125
2023-07-31,66527.671875
2023-08-01,66459.3125
2023-08-02,65782.78125
2023-08-03,65240.6796875
2023-08-04,65721.25
2023-08-07,65953.4765625
2023-08-08,65846.5
2023-08-09,65995.8125
2023-08-10,65688.1796875
2023-08-11,65322.6484375
2023-08-14,65401.921875
2023-08-16,65539.421875
2023-08-17,65151.01953125
2023-08-18,64948.66015625
2023-08-21,65216.08984375
2023-08-22,65220.03125
2023-08-23,65433.30078125
2023-08-24,65252.33984375
2023-08-25,64886.51171875
2023-08-28,64996.6015625
2023-08-29,65075.8203125
2023-08-30,65087.25
2023-08-31,64831.41015625
2023-09-01,65387.16015625
2023-09-04,65628.140625
2023-09-05,65780.2578125
2023-09-06,65880.5234375
2023-09-07,66265.5625
2023-09-08,66598.90625
2023-09-11,67127.078125
2023-09-12,67221.1328125
2023-09-13,67466.9921875
2023-09-14,67519.0
2023-09-15,67838.6328125
2023-09-18,67596.84375
2023-09-20,66800.84375
2023-09-21,66230.2421875
2023-09-22,66009.1484375
2023-09-25,66023.6875
2023-09-26,65945.46875
2023-09-27,66118.6875
2023-09-28,65508.3203125
2023-09-29,65828.40625
2023-10-03,65512.1015625
2023-10-04,65226.0390625
2023-10-05,65631.5703125
2023-10-06,65995.6328125
2023-10-09,65512.390625
2023-10-10,66079.359375
2023-10-11,66473.046875
2023-10-12,66408.390625
2023-10-13,66282.7421875
2023-10-16,66166.9296875
2023-10-17,66428.09375
2023-10-18,65877.0234375
2023-10-19,65629.2421875
2023-10-20,65397.62109375
2023-10-23,64571.87890625
2023-10-25,64049.05859375
2023-10-26,63148.1484375
2023-10-27,63782.80078125
2023-10-30,64112.6484375
2023-10-31,63874.9296875
2023-11-01,63591.328125
2023-11-02,64080.8984375
2023-11-03,64363.78125
2023-11-06,64958.69140625
2023-11-07,64942.3984375
2023-11-08,64975.609375
2023-11-09,64832.19921875
2023-11-10,64904.6796875
2023-11-13,64933.87109375
2023-11-15,65675.9296875
2023-11-16,65982.4765625
2023-11-17,65794.7265625
2023-11-20,65655.1484375
2023-11-21,65930.7734375
2023-11-22,66023.2421875
2023-11-23,66017.8125
2023-11-24,65970.0390625
2023-11-28,66174.203125
2023-11-29,66901.90625
2023-11-30,66988.4375
2023-12-01,67481.1875
2023-12-04,68865.1171875
2023-12-05,69296.140625
2023-12-06,69653.7265625
2023-12-07,69521.6875
2023-12-08,69825.6015625
2023-12-11,69928.53125
2023-12-12,69551.03125
2023-12-13,69584.6015625
2023-12-14,70514.203125
2023-12-15,71483.75
2023-12-18,71315.09375
2023-12-19,71437.1875
2023-12-20,70506.3125
2023-12-21,70865.1015625
2023-12-22,71106.9609375
2023-12-26,71336.796875
2023-12-27,72038.4296875
2023-12-28,72410.3828125
2023-12-29,72240.2578125
