Date,BANKBARODA.BO,COLPAL.BO,DLF.BO,HINDUNILVR.BO,IRCTC.BO,LT.BO,MARUTI.BO,MFSL.BO,NAUKRI.BO,NTPC.BO,PIDILITIND.BO,RELIANCE.BO,SBIN.BO,SUNPHARMA.BO,TITAN.BO,TVSMOTOR.BO,ULTRACEMCO.BO,WIPRO.BO,ZEEL.BO,ZOMATO.BO
2020-01-28,90.59992980957031,1455.0858154296875,255.7371063232422,2029.12646484375,207.16017150878906,1329.968994140625,6996.9501953125,512.25,2753.223388671875,105.94139099121094,1450.06640625,1461.768310546875,308.84881591796875,446.7287292480469,1194.75,459.43145751953125,4561.4990234375,242.93206787109375,269.56622314453125,
2020-01-29,90.9397964477539,1451.8604736328125,256.6797180175781,2041.8289794921875,220.99981689453125,1348.1856689453125,7011.89990234375,512.7000122070312,2821.802490234375,107.07596588134766,1487.0506591796875,1470.0638427734375,310.3692626953125,444.1627197265625,1186.6500244140625,467.5413818359375,4521.3642578125,245.56991577148438,271.0995178222656,
2020-01-30,90.35716247558594,1364.142822265625,252.66131591796875,2026.910888671875,224.47702026367188,1353.912353515625,7019.4501953125,499.8500061035156,2816.178955078125,107.4068832397461,1509.1121826171875,1433.106201171875,304.7779235839844,436.21807861328125,1179.1500244140625,467.24285888671875,4435.10595703125,239.6969451904297,264.7684326171875,
2020-01-31,89.96873474121094,1298.3668212890625,258.4160461425781,2002.9833984375,239.4526824951172,1351.78955078125,6911.7001953125,506.25,2835.18994140625,106.65050506591797,1498.0565185546875,1402.5067138671875,312.478271484375,428.3227233886719,1188.0999755859375,464.50634765625,4372.7998046875,235.71527099609375,266.1038818359375,
2020-02-03,83.41407775878906,1319.9664306640625,229.24562072753906,2145.12158203125,247.3850555419922,1270.4312744140625,7009.39990234375,476.95001220703125,2795.376220703125,104.28678131103516,1550.5086669921875,1376.8251953125,292.3199768066406,412.0385437011719,1185.949951171875,468.93450927734375,4326.23095703125,236.36227416992188,252.94708251953125,
2020-02-04,84.579345703125,1328.4205322265625,243.4339599609375,2121.981689453125,279.2231750488281,1275.2694091796875,7200.10009765625,482.8500061035156,2950.2021484375,105.799560546875,1543.7166748046875,1416.564697265625,300.4127197265625,420.0325927734375,1275.5,452.3165588378906,4429.90966796875,239.1494598388672,242.4117431640625,
2020-02-05,85.59896850585938,1340.3929443359375,251.5203094482422,2127.052734375,298.1403503417969,1295.2633056640625,7037.85009765625,483.6499938964844,2971.403076171875,105.18499755859375,1538.2633056640625,1438.6201171875,305.0231628417969,420.57537841796875,1279.9000244140625,460.7747802734375,4424.86181640625,241.19007873535156,224.25929260253906,
2020-02-06,88.99767303466797,1353.53857421875,244.27731323242188,2124.0986328125,297.1031188964844,1300.69384765625,7022.89990234375,480.54998779296875,3061.830078125,105.89411163330078,1539.4034423828125,1448.1575927734375,315.8625183105469,425.3126220703125,1258.699951171875,471.57147216796875,4421.49658203125,242.48411560058594,233.2118682861328,
2020-02-07,89.38610076904297,1340.4908447265625,233.90892028808594,2126.51123046875,299.0886535644531,1282.427734375,6968.89990234375,479.6000061035156,3076.461669921875,109.39239501953125,1545.9476318359375,1424.413330078125,314.39111328125,424.81915283203125,1274.4000244140625,464.2078552246094,4427.435546875,242.88229370117188,247.06114196777344,
2020-02-10,87.4925308227539,1337.607666015625,231.8749237060547,2126.954345703125,292.3910827636719,1269.098388671875,6891.60009765625,478.1000061035156,2997.58056640625,107.26506042480469,1563.4976806640625,1427.3936767578125,312.4292297363281,414.65386962890625,1257.4000244140625,454.10772705078125,4365.72314453125,239.89602661132812,228.0183868408203,
2020-02-11,87.6867446899414,1317.5718994140625,231.8749237060547,2119.8154296875,277.8006896972656,1270.6781005859375,7034.10009765625,482.3500061035156,2983.247314453125,110.47969818115234,1569.7938232421875,1443.1405029296875,318.167724609375,412.9267883300781,1271.0,448.833740234375,4423.7236328125,240.0453338623047,228.80978393554688,
2020-02-12,85.64751434326172,1319.2333984375,229.1464080810547,2225.81591796875,280.3394470214844,1280.4530029296875,7042.60009765625,491.8500061035156,2940.447509765625,110.29060363769531,1576.28857421875,1460.4271240234375,313.900634765625,408.9790954589844,1268.6500244140625,445.7987365722656,4405.4130859375,243.4795379638672,229.5517120361328,
2020-02-13,85.50186157226562,1314.786376953125,229.49366760253906,2244.328125,312.14788818359375,1275.8125,7000.85009765625,491.20001220703125,2849.523193359375,108.82510375976562,1565.1337890625,1464.3514404296875,321.2086486816406,413.5682678222656,1298.699951171875,442.5647277832031,4407.29345703125,242.6334228515625,234.6957244873047,
2020-02-14,83.8510513305664,1307.6517333984375,224.4831085205078,2220.302001953125,307.70263671875,1278.5277099609375,6913.85009765625,486.95001220703125,2843.401611328125,106.65050506591797,1569.5460205078125,1476.96875,313.4591979980469,413.0747985839844,1292.25,437.34051513671875,4387.05224609375,241.88685607910156,236.13009643554688,
2020-02-17,79.86970520019531,1302.96044921875,217.7362060546875,2216.21533203125,299.9480895996094,1264.3096923828125,6904.25,491.70001220703125,2807.419921875,104.23951721191406,1564.2413330078125,1468.7724609375,308.2112121582031,403.3043212890625,1316.3499755859375,427.9866943359375,4405.21484375,242.6334228515625,236.82257080078125,
2020-02-18,78.70443725585938,1295.1904296875,216.4463653564453,2198.688232421875,323.8735656738281,1269.987060546875,6772.0,502.3500061035156,2776.91259765625,103.71949768066406,1568.6041259765625,1456.552490234375,311.54638671875,403.3536682128906,1311.0999755859375,436.2956848144531,4423.673828125,242.98184204101562,242.90635681152344,
2020-02-19,78.75298309326172,1322.0189208984375,225.17764282226562,2258.35986328125,361.67828369140625,1265.1983642578125,6756.4501953125,516.4500122070312,2839.3701171875,105.94139099121094,1580.254638671875,1494.4044189453125,314.1458740234375,397.9749450683594,1329.9000244140625,438.68389892578125,4426.890625,246.41603088378906,249.5836944580078,
2020-02-20,79.91826629638672,1314.102294921875,218.33152770996094,2213.409423828125,380.86212158203125,1264.6552734375,6754.64990234375,565.0499877929688,2825.833740234375,105.32682800292969,1562.010498046875,1475.8262939453125,321.4048156738281,399.6033630371094,1322.699951171875,444.0075988769531,4385.86474609375,244.4251708984375,254.0352325439453,
2020-02-24,77.63626861572266,1303.6934814453125,210.54283142089844,2182.046875,379.9039001464844,1243.6246337890625,6468.2001953125,592.25,2699.126220703125,103.76676940917969,1542.427734375,1435.4407958984375,316.745361328125,392.84295654296875,1279.800048828125,435.350341796875,4352.212890625,243.08135986328125,246.36868286132812,
2020-02-25,77.7333755493164,1315.2261962890625,215.0076904296875,2198.195556640625,385.7420654296875,1226.6915283203125,6412.39990234375,591.5,2635.52392578125,104.14497375488281,1542.8739013671875,1407.076904296875,320.3748474121094,383.5166015625,1260.25,434.20599365234375,4300.00244140625,243.03160095214844,249.2869110107422,
2020-02-26,77.9275894165039,1296.36328125,210.54283142089844,2206.61474609375,385.56427001953125,1196.1326904296875,6237.60009765625,588.4500122070312,2581.625732421875,103.24674987792969,1522.6466064453125,1382.3389892578125,321.993408203125,369.69976806640625,1255.550048828125,433.36016845703125,4301.8330078125,238.90061950683594,248.940673828125,
2020-02-27,75.98546600341797,1293.96875,207.0205535888672,2218.332763671875,377.0589294433594,1194.552978515625,6285.89990234375,598.5999755859375,2552.26318359375,103.10494232177734,1542.2789306640625,1376.7755126953125,315.8134765625,383.3192138671875,1280.0,436.6937255859375,4276.29736328125,230.53909301757812,241.7192840576172,
2020-02-28,74.2861099243164,1255.851806640625,199.72796630859375,2141.57666015625,344.6874084472656,1168.04248046875,6284.0,577.5,2586.801513671875,100.74122619628906,1502.2210693359375,1319.9976806640625,297.1265563964844,368.07135009765625,1254.75,433.409912109375,4176.52880859375,220.08718872070312,237.26773071289062,
2020-03-02,69.0909423828125,1266.4561767578125,202.45648193359375,2124.049560546875,338.473876953125,1152.2447509765625,6284.85009765625,573.5,2669.6640625,98.33023834228516,1516.052978515625,1306.2874755859375,281.9710693359375,364.02496337890625,1243.5,418.03582763671875,4083.638671875,219.73878479003906,230.73878479003906,
2020-03-03,70.88739776611328,1291.281005859375,205.1850128173828,2134.634765625,343.5909118652344,1166.8577880859375,6388.64990234375,591.9500122070312,2777.061767578125,103.15221405029297,1528.0009765625,1334.9000244140625,284.3253173828125,388.2044982910156,1247.050048828125,420.1752624511719,4257.095703125,222.62550354003906,248.44606018066406,
2020-03-04,71.17871856689453,1282.4847412109375,202.30764770507812,2143.792236328125,309.2337951660156,1162.8094482421875,6384.39990234375,591.6500244140625,2644.43212890625,102.11217498779297,1570.0914306640625,1330.42919921875,279.8620300292969,400.3929138183594,1250.550048828125,408.03521728515625,4132.087890625,227.7021484375,248.99014282226562,
2020-03-05,71.51859283447266,1312.0987548828125,200.9185791015625,2182.096435546875,282.5423278808594,1167.795654296875,6364.4501953125,605.0499877929688,2690.16845703125,102.01763153076172,1615.55322265625,1302.959228515625,282.8048400878906,399.55401611328125,1260.4000244140625,411.66729736328125,4163.1669921875,228.54824829101562,235.4871063232422,
2020-03-06,69.72212982177734,1290.7923583984375,192.73301696777344,2153.09765625,268.41619873046875,1144.2965087890625,6430.2998046875,521.5999755859375,2636.817626953125,99.2757339477539,1640.2423095703125,1261.779296875,265.29510498046875,395.6556701660156,1244.300048828125,412.2643127441406,4126.14892578125,222.52597045898438,218.7196044921875,
2020-03-09,67.39158630371094,1235.816162109375,180.9259490966797,2090.225830078125,255.00132751464844,1088.066650390625,6195.9501953125,500.75,2516.6796875,97.24293518066406,1624.97265625,1105.9010009765625,248.86434936523438,389.7835693359375,1202.9000244140625,397.736083984375,4051.619873046875,213.26856994628906,192.55435180664062,
2020-03-11,64.42984771728516,1223.3060302734375,176.90757751464844,2120.849365234375,253.91470336914062,1102.7288818359375,6141.39990234375,501.6000061035156,2530.8134765625,97.43204498291016,1688.2325439453125,1145.7398681640625,240.5263671875,381.2466735839844,1188.8499755859375,401.8656921386719,3953.23681640625,212.173583984375,207.39285278320312,
2020-03-12,55.01056671142578,1175.953125,155.1785888671875,2027.79736328125,241.22091674804688,1000.340087890625,5640.64990234375,442.6000061035156,2350.5068359375,89.25360870361328,1579.5606689453125,1054.6866455078125,208.69488525390625,350.2080993652344,1078.199951171875,387.586181640625,3626.31591796875,198.28750610351562,188.7458038330078,
2020-03-13,63.3616828918457,1174.5360107421875,165.34854125976562,2002.0478515625,242.6236572265625,1039.5380859375,5840.64990234375,429.8500061035156,2281.7783203125,93.46100616455078,1511.7891845703125,1099.6917724609375,237.63259887695312,379.4209289550781,1084.0999755859375,401.4676513671875,3750.927978515625,196.49574279785156,180.88140869140625,
2020-03-16,61.807987213134766,1126.2059326171875,147.83639526367188,1911.5067138671875,230.4929656982422,956.4520874023438,5487.75,402.3500061035156,2177.167724609375,85.80259704589844,1458.841552734375,1008.6384887695312,218.9947509765625,363.9755859375,1011.1500244140625,379.0284423828125,3495.814697265625,178.87681579589844,164.9052734375,
2020-03-17,64.18708038330078,1126.1080322265625,143.47076416015625,1978.2186279296875,218.97474670410156,943.1227416992188,5603.9501953125,376.54998779296875,2087.73583984375,83.62799072265625,1545.650146484375,1002.3299560546875,210.80389404296875,365.70269775390625,1001.7000122070312,382.8097839355469,3437.666015625,173.0038604736328,131.7659454345703,
2020-03-18,63.21602249145508,1103.6778564453125,139.0059051513672,1897.819580078125,208.0294647216797,892.6194458007812,5353.2998046875,358.0,1973.619384765625,76.86778259277344,1488.7857666015625,962.5407104492188,210.55865478515625,357.7580261230469,930.4000244140625,359.126708984375,3273.611572265625,169.0221710205078,163.02572631835938,
2020-03-19,59.671653747558594,1088.284423828125,128.09181213378906,1808.5093994140625,197.63739013671875,832.5881958007812,4826.0498046875,379.20001220703125,1966.4530029296875,73.98405456542969,1435.2926025390625,911.127685546875,199.9645233154297,355.4881286621094,899.7999877929688,362.012451171875,3135.73681640625,161.2081298828125,139.6798095703125,
2020-03-20,61.41956329345703,1161.390625,138.8074493408203,2021.0521240234375,187.92691040039062,853.8163452148438,5077.10009765625,407.8500061035156,1934.0048828125,77.05687713623047,1489.1328125,1013.5563354492188,205.65396118164062,361.01483154296875,906.5499877929688,377.933837890625,3543.818603515625,178.57818603515625,143.24105834960938,
2020-03-23,52.388702392578125,1070.887451171875,125.06562042236328,1843.8594970703125,178.53253173828125,714.5497436523438,4212.85009765625,287.1499938964844,1673.5728759765625,72.04580688476562,1265.641357421875,878.0941772460938,178.1386260986328,319.76165771484375,798.0499877929688,329.02532958984375,3026.21875,169.5696563720703,121.6757583618164,
2020-03-24,53.74818420410156,1099.32861328125,119.75739288330078,1997.6661376953125,169.61231994628906,699.344482421875,4485.60009765625,303.75,1774.3515625,73.22766876220703,1261.3282470703125,936.9583740234375,179.8552703857422,330.6670837402344,816.25,337.1352844238281,2981.134765625,175.7412567138672,118.01559448242188,
2020-03-25,56.515708923339844,1096.4453125,123.08123779296875,2044.782958984375,161.1366424560547,756.8579711914062,5034.2001953125,356.1499938964844,1826.6070556640625,75.3550033569336,1258.204833984375,1074.208740234375,186.32945251464844,342.5101013183594,883.5,332.607666015625,3193.687744140625,174.34767150878906,124.34668731689453,
2020-03-26,54.3308219909668,1144.775634765625,137.02151489257812,2183.228759765625,169.1875457763672,829.2805786132812,4880.5,425.5,2023.784912109375,76.11138916015625,1258.006591796875,1067.7510986328125,189.1741943359375,334.1213073730469,928.4500122070312,320.46759033203125,3204.4765625,182.51010131835938,127.41331481933594,
2020-03-27,52.825679779052734,1125.570556640625,137.8152618408203,2107.507080078125,177.6434783935547,826.3185424804688,4645.75,406.95001220703125,2049.01708984375,78.52237701416016,1289.2398681640625,1058.561279296875,192.3131866455078,333.7265319824219,936.9500122070312,302.705322265625,3115.74365234375,182.65940856933594,126.67138671875,
2020-03-30,50.93211364746094,1189.8804931640625,129.72891235351562,2153.58984375,184.85472106933594,789.5888671875,4341.2001953125,396.70001220703125,2136.358642578125,77.34053039550781,1271.293212890625,1025.627197265625,183.3866424560547,329.285400390625,944.1500244140625,291.1623229980469,3059.67333984375,183.25668334960938,124.24776458740234,
2020-03-31,52.00027847290039,1224.5765380859375,136.4261932373047,2262.938232421875,194.0910186767578,796.6484375,4287.75,385.3999938964844,2026.8206787109375,79.60968017578125,1345.162353515625,1105.2054443359375,193.19602966308594,347.5927734375,933.5,295.441162109375,3220.9560546875,195.6994171142578,122.66499328613281,
2020-04-01,49.71828842163086,1212.897216796875,131.61407470703125,2145.860107421875,203.7916259765625,764.9542846679688,4243.60009765625,382.5,2001.9371337890625,76.67868041992188,1281.40673828125,1073.6126708984375,183.04331970214844,339.055908203125,936.75,276.58428955078125,3108.41943359375,188.88079833984375,119.49944305419922,
2020-04-03,47.2906379699707,1221.4979248046875,131.16758728027344,2120.553955078125,213.9762725830078,765.052978515625,4011.64990234375,335.1000061035156,1998.254150390625,75.11863708496094,1206.099853515625,1071.1785888671875,172.2039337158203,370.98272705078125,862.7000122070312,251.6076202392578,3009.5908203125,179.1754608154297,122.86283111572266,
2020-04-07,46.7079963684082,1288.44677734375,140.34535217285156,2407.14453125,224.67459106445312,791.5142211914062,4549.60009765625,358.75,2328.5595703125,77.1041488647461,1285.02587890625,1198.5438232421875,182.79808044433594,411.643798828125,946.6500244140625,264.3447265625,3239.662353515625,191.02093505859375,139.63034057617188,
2020-04-08,46.9022102355957,1310.4371337890625,136.8230743408203,2421.0283203125,235.9063262939453,797.4383544921875,4697.25,355.29998779296875,2240.521240234375,80.50788879394531,1291.9171142578125,1184.3865966796875,179.41383361816406,430.93804931640625,913.7999877929688,284.3957214355469,3226.35009765625,192.2652130126953,141.26258850097656,
2020-04-09,49.378414154052734,1332.8184814453125,148.53091430664062,2336.54296875,247.701171875,802.078857421875,5315.5498046875,352.04998779296875,2231.1650390625,82.30431365966797,1337.47802734375,1211.2603759765625,184.12234497070312,449.2453918457031,1015.4000244140625,304.148193359375,3332.552490234375,195.74917602539062,148.33560180664062,
2020-04-13,48.407352447509766,1326.4168701171875,138.5098114013672,2311.33544921875,255.1494903564453,854.75439453125,5283.0,350.8500061035156,2152.184326171875,83.81707763671875,1364.7945556640625,1181.50537109375,180.05145263671875,456.0551452636719,967.3499755859375,288.17706298828125,3428.41162109375,188.58216857910156,135.62396240234375,
2020-04-15,47.53340148925781,1358.0343017578125,139.15472412109375,2451.602783203125,243.16697692871094,868.7748413085938,5095.39990234375,396.3500061035156,2353.84130859375,84.99893188476562,1461.2210693359375,1142.560791015625,178.8252716064453,443.0771484375,949.9000244140625,275.4897155761719,3561.33740234375,185.69544982910156,132.35948181152344,
2020-04-16,48.11603546142578,1376.653076171875,133.00314331054688,2399.267333984375,255.3174285888672,900.4689331054688,5129.75,426.8999938964844,2338.06494140625,89.96272277832031,1462.758056640625,1161.0892333984375,185.0052032470703,458.0289611816406,986.6500244140625,275.14141845703125,3512.93798828125,187.2383575439453,134.33795166015625,
2020-04-17,48.698673248291016,1347.7232666015625,135.83087158203125,2347.916015625,268.080322265625,921.3515625,5507.0498046875,420.45001220703125,2474.576416015625,90.1990966796875,1458.89111328125,1217.0723876953125,189.61561584472656,451.0218505859375,975.0499877929688,299.9190673828125,3498.4873046875,186.1433868408203,138.59165954589844,
2020-04-20,49.71828842163086,1333.8448486328125,133.40000915527344,2301.833251953125,281.4754333496094,904.4677124023438,5323.60009765625,442.45001220703125,2432.722412109375,93.50828552246094,1453.5367431640625,1236.345947265625,188.87989807128906,467.2073059082031,975.4500122070312,305.9393615722656,3479.879638671875,180.32017517089844,139.18519592285156,
2020-04-21,47.19352722167969,1371.961669921875,131.76290893554688,2280.859619140625,288.8941650390625,859.6417846679688,5000.5498046875,421.3500061035156,2374.445068359375,92.04277801513672,1463.35302734375,1228.000732421875,181.37570190429688,465.7762756347656,936.7000122070312,308.92462158203125,3368.97607421875,177.33392333984375,127.9079360961914,
2020-04-22,46.9022102355957,1472.5802001953125,132.4574432373047,2350.131591796875,283.3523254394531,841.869384765625,5180.7001953125,439.79998779296875,2484.729248046875,92.27914428710938,1523.885986328125,1354.4716796875,185.0052032470703,468.0461730957031,952.2000122070312,300.81463623046875,3403.518798828125,177.78187561035156,149.86892700195312,
2020-04-23,47.04787063598633,1446.826904296875,135.9300994873047,2280.367431640625,270.8265075683594,830.0211181640625,5160.7001953125,423.75,2448.846923828125,90.05726623535156,1526.81103515625,1362.568603515625,183.239501953125,471.0562744140625,912.4000244140625,297.3318176269531,3410.447265625,180.32017517089844,155.95269775390625,
2020-04-24,45.05719757080078,1449.3680419921875,127.34766387939453,2247.921875,257.2930908203125,839.8452758789062,5045.5,417.79998779296875,2312.9326171875,88.21357727050781,1492.454345703125,1408.1199951171875,176.2748260498047,478.90228271484375,905.2999877929688,295.1426696777344,3272.67138671875,176.83621215820312,143.43890380859375,
2020-04-27,45.39706802368164,1520.470703125,131.91172790527344,2285.04443359375,250.417724609375,844.732666015625,5056.7001953125,452.54998779296875,2314.425537109375,87.26809692382812,1527.703369140625,1420.9857177734375,177.4029083251953,483.39276123046875,928.0,298.0284118652344,3327.306640625,181.16629028320312,147.9893798828125,
2020-04-28,45.931148529052734,1470.185791015625,137.02151489257812,2255.30712890625,262.2817077636719,846.1643676757812,5053.0498046875,475.79998779296875,2378.42626953125,85.42439270019531,1541.287353515625,1418.7999267578125,180.7871551513672,467.60205078125,932.75,294.54559326171875,3357.34619140625,178.9265899658203,150.858154296875,
2020-04-29,46.7079963684082,1440.8162841796875,140.444580078125,2197.900390625,260.7801513671875,865.56591796875,5068.60009765625,472.70001220703125,2431.1298828125,85.32984924316406,1504.352783203125,1416.912353515625,186.37850952148438,471.59912109375,925.0,306.088623046875,3399.015380859375,179.8722381591797,157.63441467285156,
2020-04-30,47.77616500854492,1427.6219482421875,145.80239868164062,2162.05810546875,261.5013122558594,886.004150390625,5360.2998046875,469.8500061035156,2541.463623046875,90.15181732177734,1513.5244140625,1457.496337890625,186.7708740234375,458.7691345214844,969.7999877929688,326.4381103515625,3496.359375,189.62734985351562,157.5354766845703,
2020-05-04,44.5716667175293,1351.1439208984375,132.06056213378906,2050.3955078125,253.36151123046875,839.9933471679688,4891.14990234375,462.75,2488.411865234375,86.41716003417969,1409.85986328125,1426.052490234375,175.39198303222656,458.9665222167969,891.2000122070312,309.4718933105469,3313.153076171875,189.27894592285156,144.873291015625,
2020-05-05,42.726654052734375,1313.22265625,125.85936737060547,2010.5653076171875,249.3804931640625,826.5653686523438,4831.7998046875,452.3500061035156,2579.33642578125,87.50447082519531,1381.8985595703125,1451.4857177734375,167.25018310546875,450.38037109375,887.2000122070312,306.088623046875,3252.2822265625,183.15713500976562,146.6044464111328,
2020-05-06,41.07584762573242,1307.993896484375,128.98477172851562,1979.0556640625,240.31211853027344,827.0590209960938,4839.89990234375,459.75,2633.682373046875,89.58452606201172,1418.23828125,1452.1314697265625,167.78970336914062,448.6038818359375,877.0,321.9602355957031,3293.951416015625,186.29269409179688,151.25384521484375,
2020-05-07,41.27006149291992,1271.78271484375,128.1414031982422,1961.9715576171875,240.13429260253906,812.2980346679688,4749.39990234375,442.45001220703125,2580.730224609375,85.56622314453125,1340.84912109375,1497.4345703125,167.4463653564453,446.38330078125,849.2999877929688,319.2237243652344,3218.58056640625,183.25668334960938,145.86251831054688,
2020-05-08,39.95913314819336,1328.5181884765625,128.98477172851562,2056.352783203125,245.1525421142578,805.7321166992188,4657.5,450.3500061035156,2679.169677734375,82.30431365966797,1355.870849609375,1551.62939453125,163.52261352539062,462.8648681640625,833.0999755859375,311.9596252441406,3273.90869140625,183.15713500976562,148.97862243652344,
2020-05-11,39.813472747802734,1325.244140625,132.06056213378906,2018.44287109375,257.4017333984375,811.1132202148438,4931.9501953125,441.25,2557.140625,81.92611694335938,1365.9844970703125,1566.48193359375,162.2964324951172,457.1900634765625,830.0,332.55792236328125,3326.564208984375,183.95346069335938,153.8258514404297,
2020-05-12,39.862022399902344,1309.16650390625,135.83087158203125,1980.4342041015625,270.2634582519531,804.4979248046875,4950.14990234375,447.20001220703125,2514.489990234375,86.60625457763672,1344.517822265625,1470.6104736328125,163.52261352539062,457.7822265625,847.2999877929688,337.8318786621094,3312.559326171875,186.1433868408203,153.28176879882812,
2020-05-13,42.92086410522461,1293.235595703125,139.89886474609375,1964.5316162109375,283.7672424316406,852.5821533203125,5035.25,450.75,2606.0615234375,87.929931640625,1373.2723388671875,1486.6552734375,170.7815704345703,446.48199462890625,860.1500244140625,343.5038757324219,3516.3525390625,188.83102416992188,163.66873168945312,
2020-05-14,41.90125274658203,1319.1844482421875,136.0789337158203,1975.6092529296875,274.50128173828125,860.7772216796875,5109.7001953125,447.75,2682.00634765625,84.47891998291016,1349.8720703125,1426.1021728515625,164.74879455566406,449.9855651855469,846.4500122070312,340.8668518066406,3574.303466796875,185.19773864746094,167.72459411621094,
2020-05-15,40.34755325317383,1318.59814453125,137.76565551757812,2001.063232421875,262.7953796386719,853.2733154296875,5100.64990234375,449.25,2579.884033203125,85.94441223144531,1361.2747802734375,1449.3994140625,163.22833251953125,442.6330261230469,845.4000244140625,334.3988037109375,3543.2744140625,182.65940856933594,162.4816436767578,
2020-05-18,37.48292541503906,1349.2381591796875,131.36602783203125,1975.1168212890625,249.65708923339844,803.1649780273438,4723.35009765625,417.8500061035156,2395.6953125,84.10071563720703,1333.7100830078125,1431.268310546875,152.43798828125,434.8857116699219,816.4000244140625,304.148193359375,3274.403564453125,181.4649200439453,147.7420654296875,
2020-05-19,35.44369888305664,1319.1844482421875,130.22500610351562,1944.247314453125,251.01043701171875,786.3799438476562,4811.60009765625,426.1000061035156,2457.854736328125,86.08624267578125,1351.65673828125,1398.97998046875,149.93661499023438,435.9219970703125,826.6500244140625,301.90924072265625,3404.063232421875,183.60507202148438,148.6323699951172,
2020-05-20,35.63791275024414,1320.9925537109375,138.46018981933594,1961.626953125,263.5559997558594,824.4918823242188,4892.14990234375,434.3500061035156,2390.220947265625,87.83538055419922,1359.489990234375,1425.307373046875,150.52516174316406,449.68951416015625,850.1500244140625,307.4319763183594,3493.439453125,184.1525421142578,151.84738159179688,
2020-05-21,36.41476058959961,1303.6934814453125,138.1129150390625,1940.7025146484375,276.73382568359375,810.0271606445312,5050.75,439.8999938964844,2440.237060546875,85.42439270019531,1407.62890625,1430.6722412109375,149.0537567138672,460.15081787109375,849.7000122070312,314.4970703125,3534.069580078125,188.2835235595703,152.04522705078125,
2020-05-22,36.366207122802734,1283.8043212890625,134.1937713623047,1957.934326171875,281.1000671386719,805.6333618164062,5133.7998046875,428.75,2409.43115234375,85.94441223144531,1386.90576171875,1422.277099609375,147.9747314453125,463.062255859375,849.4500122070312,312.3576354980469,3601.175537109375,188.03466796875,161.39349365234375,
2020-05-26,36.02633285522461,1249.2059326171875,135.6324462890625,1947.1519775390625,272.2193908691406,815.3588256835938,5246.75,438.25,2379.421630859375,87.97720336914062,1401.4813232421875,1414.4285888671875,148.5142364501953,453.0450134277344,893.1500244140625,320.6666259765625,3745.03857421875,188.08444213867188,163.3719482421875,
2020-05-27,37.3372688293457,1250.0367431640625,136.6742401123047,1966.8948974609375,275.0544738769531,839.7958984375,5241.4501953125,443.79998779296875,2420.280517578125,89.63180541992188,1390.8719482421875,1437.5272216796875,155.57701110839844,444.65618896484375,886.8499755859375,321.6119689941406,3691.640869140625,200.82582092285156,162.7289581298828,
2020-05-28,37.48292541503906,1268.948486328125,142.97467041015625,1978.46484375,272.9207458496094,891.632080078125,5470.5498046875,466.1000061035156,2561.56982421875,90.53001403808594,1413.082275390625,1463.0599365234375,155.28273010253906,453.2424011230469,899.7999877929688,331.3140563964844,3771.6142578125,198.38705444335938,178.8040008544922,
2020-05-29,37.77424621582031,1363.458740234375,149.6719512939453,2025.3846435546875,278.55145263671875,920.5122680664062,5612.0,481.79998779296875,2678.9208984375,92.42098236083984,1456.0653076171875,1455.6583251953125,157.24461364746094,469.2304992675781,890.5999755859375,334.3988037109375,3861.880859375,211.57635498046875,181.42547607421875,
2020-06-01,41.22150802612305,1349.87353515625,151.2098388671875,2074.421875,279.72698974609375,916.414794921875,5788.7998046875,479.8500061035156,2672.799560546875,92.61006927490234,1461.2210693359375,1510.548583984375,166.8087615966797,459.0652160644531,958.3499755859375,350.3201904296875,3778.295166015625,213.76626586914062,183.8985595703125,
2020-06-02,40.88163757324219,1333.8936767578125,156.17079162597656,2075.0126953125,278.5119323730469,933.4466552734375,5687.9501953125,463.6499938964844,2590.782958984375,91.4754867553711,1477.77978515625,1526.0966796875,167.00494384765625,467.00994873046875,975.75,362.46026611328125,3794.081787109375,214.91099548339844,196.906982421875,
2020-06-03,41.949806213378906,1333.8448486328125,154.73211669921875,2087.517822265625,275.1038513183594,949.046875,5623.7001953125,451.79998779296875,2554.652099609375,89.53724670410156,1497.6104736328125,1532.4052734375,171.51727294921875,469.8226013183594,984.0,353.9024963378906,3816.5,210.3320770263672,193.7908935546875,
2020-06-04,41.60993194580078,1317.0343017578125,155.1785888671875,2087.8134765625,282.9374694824219,919.2286987304688,5693.2998046875,461.1000061035156,2509.9111328125,89.96272277832031,1485.6624755859375,1569.6610107421875,170.73252868652344,488.52471923828125,971.4500122070312,352.9571838378906,3767.01171875,216.0557403564453,203.53485107421875,
2020-06-05,45.15430450439453,1328.9580078125,155.97235107421875,2055.220458984375,287.6791076660156,943.2214965820312,5747.2001953125,473.1499938964844,2489.158447265625,92.6573486328125,1495.974365234375,1570.3067626953125,184.22044372558594,487.68585205078125,991.0499877929688,357.4848327636719,3831.693115234375,217.79771423339844,204.0789337158203,
2020-06-08,44.47455978393555,1324.0224609375,151.60671997070312,2078.458984375,302.5461120605469,949.0962524414062,5735.4501953125,476.6499938964844,2653.738525390625,93.2246322631836,1479.3662109375,1559.82568359375,183.239501953125,482.55389404296875,1019.5,351.0167541503906,3741.07958984375,225.01451110839844,194.87905883789062,
